city,state,region,date,year,month,day,temp
Salt Lake City,UT,Southwest,5/18/1978,1978,5,18,63
Salt Lake City,UT,Southwest,5/19/1978,1978,5,19,72
Salt Lake City,UT,Southwest,5/20/1978,1978,5,20,78
Salt Lake City,UT,Southwest,5/21/1978,1978,5,21,82
Salt Lake City,UT,Southwest,5/22/1978,1978,5,22,82
Salt Lake City,UT,Southwest,5/23/1978,1978,5,23,80
Salt Lake City,UT,Southwest,5/24/1978,1978,5,24,62
Salt Lake City,UT,Southwest,5/25/1978,1978,5,25,64
Salt Lake City,UT,Southwest,5/26/1978,1978,5,26,66
Salt Lake City,UT,Southwest,5/27/1978,1978,5,27,71
Salt Lake City,UT,Southwest,5/28/1978,1978,5,28,73
Salt Lake City,UT,Southwest,5/29/1978,1978,5,29,78
Salt Lake City,UT,Southwest,5/30/1978,1978,5,30,63
Salt Lake City,UT,Southwest,5/31/1978,1978,5,31,66
Salt Lake City,UT,Southwest,6/1/1978,1978,6,1,73
Salt Lake City,UT,Southwest,6/2/1978,1978,6,2,75
Salt Lake City,UT,Southwest,6/3/1978,1978,6,3,73
Salt Lake City,UT,Southwest,6/4/1978,1978,6,4,73
Salt Lake City,UT,Southwest,6/5/1978,1978,6,5,73
Salt Lake City,UT,Southwest,6/6/1978,1978,6,6,82
Salt Lake City,UT,Southwest,6/7/1978,1978,6,7,86
Salt Lake City,UT,Southwest,6/8/1978,1978,6,8,86
Salt Lake City,UT,Southwest,6/9/1978,1978,6,9,89
Salt Lake City,UT,Southwest,6/10/1978,1978,6,10,79
Salt Lake City,UT,Southwest,6/11/1978,1978,6,11,72
Salt Lake City,UT,Southwest,6/12/1978,1978,6,12,90
Salt Lake City,UT,Southwest,6/13/1978,1978,6,13,93
Salt Lake City,UT,Southwest,6/14/1978,1978,6,14,93
Salt Lake City,UT,Southwest,6/15/1978,1978,6,15,81
Salt Lake City,UT,Southwest,6/16/1978,1978,6,16,78
Salt Lake City,UT,Southwest,6/17/1978,1978,6,17,77
Salt Lake City,UT,Southwest,6/18/1978,1978,6,18,87
Salt Lake City,UT,Southwest,6/19/1978,1978,6,19,77
Salt Lake City,UT,Southwest,6/20/1978,1978,6,20,91
Salt Lake City,UT,Southwest,6/21/1978,1978,6,21,89
Salt Lake City,UT,Southwest,6/22/1978,1978,6,22,89
Salt Lake City,UT,Southwest,6/23/1978,1978,6,23,88
Salt Lake City,UT,Southwest,6/24/1978,1978,6,24,93
Salt Lake City,UT,Southwest,6/25/1978,1978,6,25,71
Salt Lake City,UT,Southwest,6/26/1978,1978,6,26,82
Salt Lake City,UT,Southwest,6/27/1978,1978,6,27,91
Salt Lake City,UT,Southwest,6/28/1978,1978,6,28,91
Salt Lake City,UT,Southwest,6/29/1978,1978,6,29,90
Salt Lake City,UT,Southwest,6/30/1978,1978,6,30,91
Salt Lake City,UT,Southwest,7/1/1978,1978,7,1,93
Salt Lake City,UT,Southwest,7/2/1978,1978,7,2,96
Salt Lake City,UT,Southwest,7/3/1978,1978,7,3,91
Salt Lake City,UT,Southwest,7/4/1978,1978,7,4,80
Salt Lake City,UT,Southwest,7/5/1978,1978,7,5,82
Salt Lake City,UT,Southwest,7/6/1978,1978,7,6,84
Salt Lake City,UT,Southwest,7/7/1978,1978,7,7,93
Salt Lake City,UT,Southwest,7/8/1978,1978,7,8,89
Salt Lake City,UT,Southwest,7/9/1978,1978,7,9,90
Salt Lake City,UT,Southwest,7/10/1978,1978,7,10,98
Salt Lake City,UT,Southwest,7/11/1978,1978,7,11,96
Salt Lake City,UT,Southwest,7/12/1978,1978,7,12,93
Salt Lake City,UT,Southwest,7/13/1978,1978,7,13,97
Salt Lake City,UT,Southwest,7/14/1978,1978,7,14,100
Salt Lake City,UT,Southwest,7/15/1978,1978,7,15,96
Salt Lake City,UT,Southwest,7/16/1978,1978,7,16,99
Salt Lake City,UT,Southwest,7/17/1978,1978,7,17,87
Salt Lake City,UT,Southwest,7/18/1978,1978,7,18,96
Salt Lake City,UT,Southwest,7/19/1978,1978,7,19,95
Salt Lake City,UT,Southwest,7/20/1978,1978,7,20,96
Salt Lake City,UT,Southwest,7/21/1978,1978,7,21,84
Salt Lake City,UT,Southwest,7/22/1978,1978,7,22,91
Salt Lake City,UT,Southwest,7/23/1978,1978,7,23,98
Salt Lake City,UT,Southwest,7/24/1978,1978,7,24,102
Salt Lake City,UT,Southwest,7/25/1978,1978,7,25,100
Salt Lake City,UT,Southwest,7/26/1978,1978,7,26,100
Salt Lake City,UT,Southwest,7/27/1978,1978,7,27,98
Salt Lake City,UT,Southwest,7/28/1978,1978,7,28,93
Salt Lake City,UT,Southwest,7/29/1978,1978,7,29,95
Salt Lake City,UT,Southwest,7/30/1978,1978,7,30,99
Salt Lake City,UT,Southwest,7/31/1978,1978,7,31,97
Salt Lake City,UT,Southwest,8/1/1978,1978,8,1,96
Salt Lake City,UT,Southwest,8/2/1978,1978,8,2,96
Salt Lake City,UT,Southwest,8/3/1978,1978,8,3,93
Salt Lake City,UT,Southwest,8/4/1978,1978,8,4,97
Salt Lake City,UT,Southwest,8/5/1978,1978,8,5,100
Salt Lake City,UT,Southwest,8/6/1978,1978,8,6,98
Salt Lake City,UT,Southwest,8/7/1978,1978,8,7,96
Salt Lake City,UT,Southwest,8/8/1978,1978,8,8,96
Salt Lake City,UT,Southwest,8/9/1978,1978,8,9,98
Salt Lake City,UT,Southwest,8/10/1978,1978,8,10,97
Salt Lake City,UT,Southwest,8/11/1978,1978,8,11,97
Salt Lake City,UT,Southwest,8/12/1978,1978,8,12,82
Salt Lake City,UT,Southwest,8/13/1978,1978,8,13,77
Salt Lake City,UT,Southwest,8/14/1978,1978,8,14,66
Salt Lake City,UT,Southwest,8/15/1978,1978,8,15,81
Salt Lake City,UT,Southwest,8/16/1978,1978,8,16,82
Salt Lake City,UT,Southwest,8/17/1978,1978,8,17,68
Salt Lake City,UT,Southwest,8/18/1978,1978,8,18,72
Salt Lake City,UT,Southwest,8/19/1978,1978,8,19,86
Salt Lake City,UT,Southwest,8/20/1978,1978,8,20,90
Salt Lake City,UT,Southwest,8/21/1978,1978,8,21,93
Salt Lake City,UT,Southwest,8/22/1978,1978,8,22,90
Salt Lake City,UT,Southwest,8/23/1978,1978,8,23,87
Salt Lake City,UT,Southwest,8/24/1978,1978,8,24,89
Salt Lake City,UT,Southwest,8/25/1978,1978,8,25,89
Salt Lake City,UT,Southwest,8/26/1978,1978,8,26,88
Salt Lake City,UT,Southwest,8/27/1978,1978,8,27,81
Salt Lake City,UT,Southwest,8/28/1978,1978,8,28,84
Salt Lake City,UT,Southwest,8/29/1978,1978,8,29,86
Salt Lake City,UT,Southwest,8/30/1978,1978,8,30,91
Salt Lake City,UT,Southwest,8/31/1978,1978,8,31,86
Salt Lake City,UT,Southwest,9/1/1978,1978,9,1,91
Salt Lake City,UT,Southwest,9/2/1978,1978,9,2,95
Salt Lake City,UT,Southwest,9/3/1978,1978,9,3,93
Salt Lake City,UT,Southwest,9/4/1978,1978,9,4,93
Salt Lake City,UT,Southwest,9/5/1978,1978,9,5,93
Salt Lake City,UT,Southwest,9/6/1978,1978,9,6,91
Salt Lake City,UT,Southwest,9/7/1978,1978,9,7,90
Salt Lake City,UT,Southwest,9/8/1978,1978,9,8,72
Salt Lake City,UT,Southwest,9/9/1978,1978,9,9,88
Salt Lake City,UT,Southwest,9/10/1978,1978,9,10,77
Salt Lake City,UT,Southwest,9/11/1978,1978,9,11,0
Salt Lake City,UT,Southwest,9/12/1978,1978,9,12,64
Salt Lake City,UT,Southwest,9/13/1978,1978,9,13,69
Salt Lake City,UT,Southwest,9/14/1978,1978,9,14,70
Salt Lake City,UT,Southwest,9/15/1978,1978,9,15,75
Salt Lake City,UT,Southwest,9/16/1978,1978,9,16,75
Salt Lake City,UT,Southwest,9/17/1978,1978,9,17,63
Salt Lake City,UT,Southwest,9/18/1978,1978,9,18,51
Salt Lake City,UT,Southwest,9/19/1978,1978,9,19,54
Salt Lake City,UT,Southwest,9/20/1978,1978,9,20,57
Salt Lake City,UT,Southwest,9/21/1978,1978,9,21,66
Salt Lake City,UT,Southwest,9/22/1978,1978,9,22,73
Salt Lake City,UT,Southwest,9/23/1978,1978,9,23,77
Salt Lake City,UT,Southwest,9/24/1978,1978,9,24,79
Salt Lake City,UT,Southwest,9/25/1978,1978,9,25,79
Salt Lake City,UT,Southwest,9/26/1978,1978,9,26,81
Salt Lake City,UT,Southwest,9/27/1978,1978,9,27,84
Salt Lake City,UT,Southwest,9/28/1978,1978,9,28,84
Salt Lake City,UT,Southwest,9/29/1978,1978,9,29,73
Salt Lake City,UT,Southwest,9/30/1978,1978,9,30,78
Salt Lake City,UT,Southwest,10/1/1978,1978,10,1,75
Salt Lake City,UT,Southwest,10/2/1978,1978,10,2,66
Salt Lake City,UT,Southwest,10/3/1978,1978,10,3,70
Salt Lake City,UT,Southwest,10/4/1978,1978,10,4,72
Salt Lake City,UT,Southwest,10/5/1978,1978,10,5,75
Salt Lake City,UT,Southwest,10/6/1978,1978,10,6,79
Salt Lake City,UT,Southwest,10/7/1978,1978,10,7,78
Salt Lake City,UT,Southwest,10/8/1978,1978,10,8,75
Salt Lake City,UT,Southwest,10/9/1978,1978,10,9,80
Salt Lake City,UT,Southwest,10/10/1978,1978,10,10,78
Salt Lake City,UT,Southwest,10/11/1978,1978,10,11,73
Salt Lake City,UT,Southwest,10/12/1978,1978,10,12,70
Salt Lake City,UT,Southwest,10/13/1978,1978,10,13,68
Salt Lake City,UT,Southwest,10/14/1978,1978,10,14,71
Salt Lake City,UT,Southwest,10/15/1978,1978,10,15,75
Salt Lake City,UT,Southwest,10/16/1978,1978,10,16,77
Salt Lake City,UT,Southwest,10/17/1978,1978,10,17,72
Salt Lake City,UT,Southwest,10/18/1978,1978,10,18,70
Salt Lake City,UT,Southwest,10/19/1978,1978,10,19,73
Salt Lake City,UT,Southwest,10/20/1978,1978,10,20,66
Salt Lake City,UT,Southwest,10/21/1978,1978,10,21,68
Salt Lake City,UT,Southwest,10/22/1978,1978,10,22,63
Salt Lake City,UT,Southwest,10/23/1978,1978,10,23,63
Salt Lake City,UT,Southwest,10/24/1978,1978,10,24,66
Salt Lake City,UT,Southwest,10/25/1978,1978,10,25,57
Salt Lake City,UT,Southwest,10/26/1978,1978,10,26,64
Salt Lake City,UT,Southwest,10/27/1978,1978,10,27,68
Salt Lake City,UT,Southwest,10/28/1978,1978,10,28,73
Salt Lake City,UT,Southwest,10/29/1978,1978,10,29,71
Salt Lake City,UT,Southwest,10/30/1978,1978,10,30,51
Salt Lake City,UT,Southwest,10/31/1978,1978,10,31,66
Salt Lake City,UT,Southwest,11/1/1978,1978,11,1,72
Salt Lake City,UT,Southwest,11/2/1978,1978,11,2,55
Salt Lake City,UT,Southwest,11/3/1978,1978,11,3,63
Salt Lake City,UT,Southwest,11/4/1978,1978,11,4,66
Salt Lake City,UT,Southwest,11/5/1978,1978,11,5,55
Salt Lake City,UT,Southwest,11/6/1978,1978,11,6,59
Salt Lake City,UT,Southwest,11/7/1978,1978,11,7,61
Salt Lake City,UT,Southwest,11/8/1978,1978,11,8,64
Salt Lake City,UT,Southwest,11/9/1978,1978,11,9,55
Salt Lake City,UT,Southwest,11/10/1978,1978,11,10,33
Salt Lake City,UT,Southwest,11/11/1978,1978,11,11,39
Salt Lake City,UT,Southwest,11/12/1978,1978,11,12,41
Salt Lake City,UT,Southwest,11/13/1978,1978,11,13,39
Salt Lake City,UT,Southwest,11/14/1978,1978,11,14,35
Salt Lake City,UT,Southwest,11/15/1978,1978,11,15,35
Salt Lake City,UT,Southwest,11/16/1978,1978,11,16,39
Salt Lake City,UT,Southwest,11/17/1978,1978,11,17,41
Salt Lake City,UT,Southwest,11/18/1978,1978,11,18,45
Salt Lake City,UT,Southwest,11/19/1978,1978,11,19,55
Salt Lake City,UT,Southwest,11/20/1978,1978,11,20,61
Salt Lake City,UT,Southwest,11/21/1978,1978,11,21,61
Salt Lake City,UT,Southwest,11/22/1978,1978,11,22,50
Salt Lake City,UT,Southwest,11/23/1978,1978,11,23,53
Salt Lake City,UT,Southwest,11/24/1978,1978,11,24,48
Salt Lake City,UT,Southwest,11/25/1978,1978,11,25,39
Salt Lake City,UT,Southwest,11/26/1978,1978,11,26,39
Salt Lake City,UT,Southwest,11/27/1978,1978,11,27,39
Salt Lake City,UT,Southwest,11/28/1978,1978,11,28,39
Salt Lake City,UT,Southwest,11/29/1978,1978,11,29,42
Salt Lake City,UT,Southwest,11/30/1978,1978,11,30,50
Salt Lake City,UT,Southwest,12/1/1978,1978,12,1,44
Salt Lake City,UT,Southwest,12/2/1978,1978,12,2,35
Salt Lake City,UT,Southwest,12/3/1978,1978,12,3,33
Salt Lake City,UT,Southwest,12/4/1978,1978,12,4,48
Salt Lake City,UT,Southwest,12/5/1978,1978,12,5,45
Salt Lake City,UT,Southwest,12/6/1978,1978,12,6,23
Salt Lake City,UT,Southwest,12/7/1978,1978,12,7,19
Salt Lake City,UT,Southwest,12/8/1978,1978,12,8,18
Salt Lake City,UT,Southwest,12/9/1978,1978,12,9,28
Salt Lake City,UT,Southwest,12/10/1978,1978,12,10,36
Salt Lake City,UT,Southwest,12/11/1978,1978,12,11,39
Salt Lake City,UT,Southwest,12/12/1978,1978,12,12,37
Salt Lake City,UT,Southwest,12/13/1978,1978,12,13,33
Salt Lake City,UT,Southwest,12/14/1978,1978,12,14,35
Salt Lake City,UT,Southwest,12/15/1978,1978,12,15,36
Salt Lake City,UT,Southwest,12/16/1978,1978,12,16,37
Salt Lake City,UT,Southwest,12/17/1978,1978,12,17,42
Salt Lake City,UT,Southwest,12/18/1978,1978,12,18,48
Salt Lake City,UT,Southwest,12/19/1978,1978,12,19,37
Salt Lake City,UT,Southwest,12/20/1978,1978,12,20,30
Salt Lake City,UT,Southwest,12/21/1978,1978,12,21,32
Salt Lake City,UT,Southwest,12/22/1978,1978,12,22,35
Salt Lake City,UT,Southwest,12/23/1978,1978,12,23,41
Salt Lake City,UT,Southwest,12/24/1978,1978,12,24,42
Salt Lake City,UT,Southwest,12/25/1978,1978,12,25,41
Salt Lake City,UT,Southwest,12/26/1978,1978,12,26,36
Salt Lake City,UT,Southwest,12/27/1978,1978,12,27,36
Salt Lake City,UT,Southwest,12/28/1978,1978,12,28,37
Salt Lake City,UT,Southwest,12/29/1978,1978,12,29,23
Salt Lake City,UT,Southwest,12/30/1978,1978,12,30,19
Salt Lake City,UT,Southwest,12/31/1978,1978,12,31,19
Salt Lake City,UT,Southwest,1/1/1979,1979,1,1,14
Salt Lake City,UT,Southwest,1/2/1979,1979,1,2,19
Salt Lake City,UT,Southwest,1/3/1979,1979,1,3,28
Salt Lake City,UT,Southwest,1/4/1979,1979,1,4,28
Salt Lake City,UT,Southwest,1/5/1979,1979,1,5,30
Salt Lake City,UT,Southwest,1/6/1979,1979,1,6,28
Salt Lake City,UT,Southwest,1/7/1979,1979,1,7,25
Salt Lake City,UT,Southwest,1/8/1979,1979,1,8,27
Salt Lake City,UT,Southwest,1/9/1979,1979,1,9,25
Salt Lake City,UT,Southwest,1/10/1979,1979,1,10,36
Salt Lake City,UT,Southwest,1/11/1979,1979,1,11,44
Salt Lake City,UT,Southwest,1/12/1979,1979,1,12,42
Salt Lake City,UT,Southwest,1/13/1979,1979,1,13,34
Salt Lake City,UT,Southwest,1/14/1979,1979,1,14,37
Salt Lake City,UT,Southwest,1/15/1979,1979,1,15,39
Salt Lake City,UT,Southwest,1/16/1979,1979,1,16,43
Salt Lake City,UT,Southwest,1/17/1979,1979,1,17,34
Salt Lake City,UT,Southwest,1/18/1979,1979,1,18,30
Salt Lake City,UT,Southwest,1/19/1979,1979,1,19,28
Salt Lake City,UT,Southwest,1/20/1979,1979,1,20,35
Salt Lake City,UT,Southwest,1/21/1979,1979,1,21,33
Salt Lake City,UT,Southwest,1/22/1979,1979,1,22,32
Salt Lake City,UT,Southwest,1/23/1979,1979,1,23,27
Salt Lake City,UT,Southwest,1/24/1979,1979,1,24,26
Salt Lake City,UT,Southwest,1/25/1979,1979,1,25,26
Salt Lake City,UT,Southwest,1/26/1979,1979,1,26,27
Salt Lake City,UT,Southwest,1/27/1979,1979,1,27,24
Salt Lake City,UT,Southwest,1/28/1979,1979,1,28,18
Salt Lake City,UT,Southwest,1/29/1979,1979,1,29,18
Salt Lake City,UT,Southwest,1/30/1979,1979,1,30,19
Salt Lake City,UT,Southwest,1/31/1979,1979,1,31,23
Salt Lake City,UT,Southwest,2/1/1979,1979,2,1,23
Salt Lake City,UT,Southwest,2/2/1979,1979,2,2,25
Salt Lake City,UT,Southwest,2/3/1979,1979,2,3,21
Salt Lake City,UT,Southwest,2/4/1979,1979,2,4,28
Salt Lake City,UT,Southwest,2/5/1979,1979,2,5,28
Salt Lake City,UT,Southwest,2/6/1979,1979,2,6,33
Salt Lake City,UT,Southwest,2/7/1979,1979,2,7,39
Salt Lake City,UT,Southwest,2/8/1979,1979,2,8,42
Salt Lake City,UT,Southwest,2/9/1979,1979,2,9,42
Salt Lake City,UT,Southwest,2/10/1979,1979,2,10,43
Salt Lake City,UT,Southwest,2/11/1979,1979,2,11,46
Salt Lake City,UT,Southwest,2/12/1979,1979,2,12,45
Salt Lake City,UT,Southwest,2/13/1979,1979,2,13,51
Salt Lake City,UT,Southwest,2/14/1979,1979,2,14,50
Salt Lake City,UT,Southwest,2/15/1979,1979,2,15,44
Salt Lake City,UT,Southwest,2/16/1979,1979,2,16,46
Salt Lake City,UT,Southwest,2/17/1979,1979,2,17,45
Salt Lake City,UT,Southwest,2/18/1979,1979,2,18,46
Salt Lake City,UT,Southwest,2/19/1979,1979,2,19,44
Salt Lake City,UT,Southwest,2/20/1979,1979,2,20,44
Salt Lake City,UT,Southwest,2/21/1979,1979,2,21,41
Salt Lake City,UT,Southwest,2/22/1979,1979,2,22,36
Salt Lake City,UT,Southwest,2/23/1979,1979,2,23,39
Salt Lake City,UT,Southwest,2/24/1979,1979,2,24,37
Salt Lake City,UT,Southwest,2/25/1979,1979,2,25,45
Salt Lake City,UT,Southwest,2/26/1979,1979,2,26,46
Salt Lake City,UT,Southwest,2/27/1979,1979,2,27,43
Salt Lake City,UT,Southwest,2/28/1979,1979,2,28,46
Salt Lake City,UT,Southwest,3/1/1979,1979,3,1,43
Salt Lake City,UT,Southwest,3/2/1979,1979,3,2,39
Salt Lake City,UT,Southwest,3/3/1979,1979,3,3,37
Salt Lake City,UT,Southwest,3/4/1979,1979,3,4,42
Salt Lake City,UT,Southwest,3/5/1979,1979,3,5,50
Salt Lake City,UT,Southwest,3/6/1979,1979,3,6,54
Salt Lake City,UT,Southwest,3/7/1979,1979,3,7,57
Salt Lake City,UT,Southwest,3/8/1979,1979,3,8,48
Salt Lake City,UT,Southwest,3/9/1979,1979,3,9,46
Salt Lake City,UT,Southwest,3/10/1979,1979,3,10,50
Salt Lake City,UT,Southwest,3/11/1979,1979,3,11,55
Salt Lake City,UT,Southwest,3/12/1979,1979,3,12,59
Salt Lake City,UT,Southwest,3/13/1979,1979,3,13,59
Salt Lake City,UT,Southwest,3/14/1979,1979,3,14,60
Salt Lake City,UT,Southwest,3/15/1979,1979,3,15,60
Salt Lake City,UT,Southwest,3/16/1979,1979,3,16,55
Salt Lake City,UT,Southwest,3/17/1979,1979,3,17,45
Salt Lake City,UT,Southwest,3/18/1979,1979,3,18,48
Salt Lake City,UT,Southwest,3/19/1979,1979,3,19,54
Salt Lake City,UT,Southwest,3/20/1979,1979,3,20,53
Salt Lake City,UT,Southwest,3/21/1979,1979,3,21,55
Salt Lake City,UT,Southwest,3/22/1979,1979,3,22,54
Salt Lake City,UT,Southwest,3/23/1979,1979,3,23,55
Salt Lake City,UT,Southwest,3/24/1979,1979,3,24,57
Salt Lake City,UT,Southwest,3/25/1979,1979,3,25,60
Salt Lake City,UT,Southwest,3/26/1979,1979,3,26,60
Salt Lake City,UT,Southwest,3/27/1979,1979,3,27,55
Salt Lake City,UT,Southwest,3/28/1979,1979,3,28,57
Salt Lake City,UT,Southwest,3/29/1979,1979,3,29,52
Salt Lake City,UT,Southwest,3/30/1979,1979,3,30,46
Salt Lake City,UT,Southwest,3/31/1979,1979,3,31,44
Salt Lake City,UT,Southwest,4/1/1979,1979,4,1,39
Salt Lake City,UT,Southwest,4/2/1979,1979,4,2,44
Salt Lake City,UT,Southwest,4/3/1979,1979,4,3,45
Salt Lake City,UT,Southwest,4/4/1979,1979,4,4,57
Salt Lake City,UT,Southwest,4/5/1979,1979,4,5,66
Salt Lake City,UT,Southwest,4/6/1979,1979,4,6,72
Salt Lake City,UT,Southwest,4/7/1979,1979,4,7,61
Salt Lake City,UT,Southwest,4/8/1979,1979,4,8,66
Salt Lake City,UT,Southwest,4/9/1979,1979,4,9,55
Salt Lake City,UT,Southwest,4/10/1979,1979,4,10,46
Salt Lake City,UT,Southwest,4/11/1979,1979,4,11,48
Salt Lake City,UT,Southwest,4/12/1979,1979,4,12,50
Salt Lake City,UT,Southwest,4/13/1979,1979,4,13,64
Salt Lake City,UT,Southwest,4/14/1979,1979,4,14,69
Salt Lake City,UT,Southwest,4/15/1979,1979,4,15,73
Salt Lake City,UT,Southwest,4/16/1979,1979,4,16,78
Salt Lake City,UT,Southwest,4/17/1979,1979,4,17,71
Salt Lake City,UT,Southwest,4/18/1979,1979,4,18,52
Salt Lake City,UT,Southwest,4/19/1979,1979,4,19,51
Salt Lake City,UT,Southwest,4/20/1979,1979,4,20,63
Salt Lake City,UT,Southwest,4/21/1979,1979,4,21,69
Salt Lake City,UT,Southwest,4/22/1979,1979,4,22,72
Salt Lake City,UT,Southwest,4/23/1979,1979,4,23,73
Salt Lake City,UT,Southwest,4/24/1979,1979,4,24,57
Salt Lake City,UT,Southwest,4/25/1979,1979,4,25,60
Salt Lake City,UT,Southwest,4/26/1979,1979,4,26,66
Salt Lake City,UT,Southwest,4/27/1979,1979,4,27,69
Salt Lake City,UT,Southwest,4/28/1979,1979,4,28,66
Salt Lake City,UT,Southwest,4/29/1979,1979,4,29,69
Salt Lake City,UT,Southwest,4/30/1979,1979,4,30,72
Salt Lake City,UT,Southwest,5/1/1979,1979,5,1,64
Salt Lake City,UT,Southwest,5/2/1979,1979,5,2,57
Salt Lake City,UT,Southwest,5/3/1979,1979,5,3,66
Salt Lake City,UT,Southwest,5/4/1979,1979,5,4,73
Salt Lake City,UT,Southwest,5/5/1979,1979,5,5,82
Salt Lake City,UT,Southwest,5/6/1979,1979,5,6,61
Salt Lake City,UT,Southwest,5/7/1979,1979,5,7,53
Salt Lake City,UT,Southwest,5/8/1979,1979,5,8,53
Salt Lake City,UT,Southwest,5/9/1979,1979,5,9,57
Salt Lake City,UT,Southwest,5/10/1979,1979,5,10,57
Salt Lake City,UT,Southwest,5/11/1979,1979,5,11,64
Salt Lake City,UT,Southwest,5/12/1979,1979,5,12,71
Salt Lake City,UT,Southwest,5/13/1979,1979,5,13,78
Salt Lake City,UT,Southwest,5/14/1979,1979,5,14,84
Salt Lake City,UT,Southwest,5/15/1979,1979,5,15,86
Salt Lake City,UT,Southwest,5/16/1979,1979,5,16,86
Salt Lake City,UT,Southwest,5/17/1979,1979,5,17,78
Salt Lake City,UT,Southwest,5/18/1979,1979,5,18,75
Salt Lake City,UT,Southwest,5/19/1979,1979,5,19,75
Salt Lake City,UT,Southwest,5/20/1979,1979,5,20,81
Salt Lake City,UT,Southwest,5/21/1979,1979,5,21,84
Salt Lake City,UT,Southwest,5/22/1979,1979,5,22,87
Salt Lake City,UT,Southwest,5/23/1979,1979,5,23,88
Salt Lake City,UT,Southwest,5/24/1979,1979,5,24,77
Salt Lake City,UT,Southwest,5/25/1979,1979,5,25,80
Salt Lake City,UT,Southwest,5/26/1979,1979,5,26,84
Salt Lake City,UT,Southwest,5/27/1979,1979,5,27,87
Salt Lake City,UT,Southwest,5/28/1979,1979,5,28,82
Salt Lake City,UT,Southwest,5/29/1979,1979,5,29,59
Salt Lake City,UT,Southwest,5/30/1979,1979,5,30,64
Salt Lake City,UT,Southwest,5/31/1979,1979,5,31,68
Salt Lake City,UT,Southwest,6/1/1979,1979,6,1,77
Salt Lake City,UT,Southwest,6/2/1979,1979,6,2,81
Salt Lake City,UT,Southwest,6/3/1979,1979,6,3,84
Salt Lake City,UT,Southwest,6/4/1979,1979,6,4,88
Salt Lake City,UT,Southwest,6/5/1979,1979,6,5,86
Salt Lake City,UT,Southwest,6/6/1979,1979,6,6,78
Salt Lake City,UT,Southwest,6/7/1979,1979,6,7,61
Salt Lake City,UT,Southwest,6/8/1979,1979,6,8,62
Salt Lake City,UT,Southwest,6/9/1979,1979,6,9,75
Salt Lake City,UT,Southwest,6/10/1979,1979,6,10,86
Salt Lake City,UT,Southwest,6/11/1979,1979,6,11,91
Salt Lake City,UT,Southwest,6/12/1979,1979,6,12,97
Salt Lake City,UT,Southwest,6/13/1979,1979,6,13,97
Salt Lake City,UT,Southwest,6/14/1979,1979,6,14,84
Salt Lake City,UT,Southwest,6/15/1979,1979,6,15,84
Salt Lake City,UT,Southwest,6/16/1979,1979,6,16,87
Salt Lake City,UT,Southwest,6/17/1979,1979,6,17,87
Salt Lake City,UT,Southwest,6/18/1979,1979,6,18,59
Salt Lake City,UT,Southwest,6/19/1979,1979,6,19,73
Salt Lake City,UT,Southwest,6/20/1979,1979,6,20,84
Salt Lake City,UT,Southwest,6/21/1979,1979,6,21,88
Salt Lake City,UT,Southwest,6/22/1979,1979,6,22,84
Salt Lake City,UT,Southwest,6/23/1979,1979,6,23,88
Salt Lake City,UT,Southwest,6/24/1979,1979,6,24,95
Salt Lake City,UT,Southwest,6/25/1979,1979,6,25,98
Salt Lake City,UT,Southwest,6/26/1979,1979,6,26,96
Salt Lake City,UT,Southwest,6/27/1979,1979,6,27,96
Salt Lake City,UT,Southwest,6/28/1979,1979,6,28,98
Salt Lake City,UT,Southwest,6/29/1979,1979,6,29,100
Salt Lake City,UT,Southwest,6/30/1979,1979,6,30,93
Salt Lake City,UT,Southwest,7/1/1979,1979,7,1,93
Salt Lake City,UT,Southwest,7/2/1979,1979,7,2,93
Salt Lake City,UT,Southwest,7/3/1979,1979,7,3,91
Salt Lake City,UT,Southwest,7/4/1979,1979,7,4,91
Salt Lake City,UT,Southwest,7/5/1979,1979,7,5,93
Salt Lake City,UT,Southwest,7/6/1979,1979,7,6,93
Salt Lake City,UT,Southwest,7/7/1979,1979,7,7,96
Salt Lake City,UT,Southwest,7/8/1979,1979,7,8,93
Salt Lake City,UT,Southwest,7/9/1979,1979,7,9,99
Salt Lake City,UT,Southwest,7/10/1979,1979,7,10,91
Salt Lake City,UT,Southwest,7/11/1979,1979,7,11,91
Salt Lake City,UT,Southwest,7/12/1979,1979,7,12,91
Salt Lake City,UT,Southwest,7/13/1979,1979,7,13,87
Salt Lake City,UT,Southwest,7/14/1979,1979,7,14,93
Salt Lake City,UT,Southwest,7/15/1979,1979,7,15,99
Salt Lake City,UT,Southwest,7/16/1979,1979,7,16,100
Salt Lake City,UT,Southwest,7/17/1979,1979,7,17,100
Salt Lake City,UT,Southwest,7/18/1979,1979,7,18,99
Salt Lake City,UT,Southwest,7/19/1979,1979,7,19,93
Salt Lake City,UT,Southwest,7/20/1979,1979,7,20,95
Salt Lake City,UT,Southwest,7/21/1979,1979,7,21,86
Salt Lake City,UT,Southwest,7/22/1979,1979,7,22,81
Salt Lake City,UT,Southwest,7/23/1979,1979,7,23,82
Salt Lake City,UT,Southwest,7/24/1979,1979,7,24,91
Salt Lake City,UT,Southwest,7/25/1979,1979,7,25,98
Salt Lake City,UT,Southwest,7/26/1979,1979,7,26,96
Salt Lake City,UT,Southwest,7/27/1979,1979,7,27,99
